,season_file,match_url,summary,article_sentences_ix,events_mapping
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/51785880,"Lionel Messi scored a late penalty as Barcelona edged to victory over Real Sociedad to move top of La Liga.
Alexander Isak smashed a shot wide from Sociedad's best chance of the game.
Barca thought they had a second in the 95th minute when Jordi Alba stroked a finish into an open net, but substitute Ansu Fati was adjudged to be narrowly offside by VAR.
Ivan Rakitic had a thumping effort from the edge of the area pushed away, while Gerard Pique headed straight at Remiro from inside the six yard box.
Messi seemed to be having an off day when he side-footed a shot wide from 10 yards out and curled another off target, but the skipper proved to be the match winner, clipping home an 81st minute penalty for his 19th league goal of the season.",[0 0 3 3 6 0 6 6 7 3 0 3 0 3 0 3 0 6 0 3 3 0 4 0],"[5, 7, 13, 18, 19, 20, 22, 23, 24, 30, 31, 43, 44, 45, 51, 52, 56, 60, 63, 68, 70, 77, 92, 94]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/51690580,"Real Madrid beat Barcelona in a captivating El Clasico to move above their rivals at the top of La Liga.
Vinicius Junior drove in via a deflection in a second half packed with chances after Isco saw a shot saved and an effort cleared off the goalline.
but they will rue missed opportunities in the first half.
Antoine Griezmann fired over from a Jordi Alba cut-back, Arthur was denied by Thibaut Courtois after breaking through on goal and the Madrid keeper parried a Messi effort when the Barca talisman broke the offside trap.
Karim Benzema could not end a five-game goal drought when he volleyed over when unmarked before former Middlesbrough forwardMartin Braithwaite had a chance to win it, only for his shot to be saved.
Vinicius then pounced, firing in from a narrow angle, the 19-year-old Brazilian becoming the youngest scorer in a league game between the sides this century as he surpassed Lionel Messi's record set in 2007.
Barcelona manager Quique Setien:We were able to breathe life back into Real Madrid.Barcelona defender Gerard Pique:  ",[10  1 11 14 15 10 15 11  1 15 25 16 15 10 29 10 10 15  1 31 15  0],"[5, 9, 17, 22, 23, 26, 27, 29, 30, 31, 34, 43, 54, 57, 62, 63, 64, 68, 69, 79, 89, 93]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/51598759,"Barcelona's emergency signing Martin Braithwaite joked he ""won't wash my clothes after I hugged Lionel Messi"" after setting up one of the Argentina legend's four goals in a thumping win over Eibar.
Messi scored three goals in 26 first-half minutes before adding a late fourth from Braithwaite's saved attempt as Barcelona moved two points above Real Madrid, who face Levante later.
",[4 4 0 4 4 4 4 4 0 0 4 4 4 4 4 4 4 4 4 4 4 4 0 4 0],"[5, 7, 9, 12, 15, 16, 17, 27, 36, 38, 43, 44, 50, 56, 71, 73, 74, 80, 83, 87, 91, 95, 104, 105, 106]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/51598773,"The visitors missed a host of chances before Jose Luis Morales claimed a late winner with a superb volley.
Eden Hazard missed Real's best chance midway through the second half before the Belgian forward hobbled off injured.
The Spanish giants were then stunned as Nikola Vukcevic played a speculative ball over their defence and winger Morales raced on to it before unleashing a first-time strike from the left side of the Real box.
Goalkeeper Thibaut Courtois actually pulled his hands away from the ball as Morales' shot flashed past the Belgian at his near post.
Luka Jovic were absent through illness, with Isco and Luka Modric the two changes for Real after last week's 2-2 draw at home to Celta Vigo.
Isco and Karim Benzema were denied as Levante goalkeeper Aitor Fernandez made a double save early on before Casemiro headed wide after a poor punch clear by Fernandez.
Enis Bardhi tested Courtois as Real lost control of the game in the second half, before Morales broke the deadlock.
Wednesday's last-16 first leg (20:00 GMT) was when Sergio Ramos' header was saved in stoppage time.","[10  4 10  9  5  5  5  3 11  5  9  9  5  4 11  4 13  5  5  5  9 11  3  5
 10  6 13]","[4, 7, 11, 12, 13, 14, 21, 24, 27, 30, 35, 42, 44, 50, 55, 58, 60, 65, 66, 67, 72, 77, 86, 88, 91, 92, 104]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/51524315,"Real Madrid were held by Celta Vigo as they moved one point above Barcelona at the top of La Liga.
Celta took a shock lead when Iago Aspas played in Fedor Smolov to score his first goal in Spanish football.
Toni Kroos then swept home from 16 yards and Sergio Ramos gave Real the lead with a penalty, which was won by Eden Hazard on his return after almost three months out with an ankle injury.
But Santi Mina scored a late equaliser from Denis Suarez's pass.
Real had the better chances, with Hazard lively on his return, Gareth Bale going close and Ramos having a goal disallowed.
",[1 2 5 0 5 0 5 2 0 1 0 2 2 0 0 3 0 2 0 0],"[4, 6, 9, 19, 24, 26, 29, 33, 35, 37, 48, 51, 52, 57, 58, 77, 80, 83, 84, 88]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/51516962,"Barcelona went level on points with La Liga leaders Real Madrid after grinding out a narrow win over Getafe.
Allan Nyom appeared to put third-placed Getafe ahead but his goal was ruled out by the video assistant referee for a foul on Samuel Umtiti.
Antoine Griezmann clipped Barca ahead fromLionel Messi's excellent first-time pass and Sergi Roberto scored their second from Junior Firpo's cross.
But Angel Rodriguez's volley set up a tense finale.
The 32-year-old, who Barcelona are considering signing in an emergency deal, guided home an expert finish from 18 yards out from Jaime Mata's cross.Getafe almost rescued a point but Marc-Andre ter Stegen's excellent save denied Angel a second.
",[2 2 6 0 0 6 1 2 2 1 6 2 4 2 3 2 1 1 4 4 2],"[14, 15, 23, 27, 28, 29, 34, 40, 45, 53, 63, 73, 80, 86, 90, 94, 95, 103, 106, 110, 121]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/51507989,"Marcos Llorente put Atletico ahead from close range, but Gabriel Paulista headed an equaliser - his first goal since December 2015 for Arsenal.
Thomas Partey blasted home from 20 yards but Geoffrey Kondogbia's scrambled finish levelled the score.
Both sides had chances to win in a dramatic finale, with Alvaro Morata and Valencia's Jose Gaya forcing good saves at each end.
Valencia move up to sixth, while Atletico remain fourth but could end the weekend outside the Champions League places.
",[2 2 5 5 2 3 3 5 3 3 5 3 4 3 5 3 4],"[4, 14, 26, 34, 41, 42, 43, 56, 66, 69, 80, 82, 89, 90, 91, 92, 97]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/51429440,"Real Madrid maintained their three-point lead at the top of La Liga by coming from behind to defeat Osasuna.
Unai Garcia's diving header put Osasuna ahead after 14 minutes, but two goals in five minutes from Isco and Sergio Ramos gave Real a half-time advantage.
Lucas Vazquez, who replaced Gareth Bale after the Welshman's first start for five games, and fellow substitute Luka Jovic sealed victory late on.
Osasuna made their positive start count as Garcia headed in from Ruben Garcia's corner, but their good work was undone before half-time as Isco volleyed in from close range and Ramos headed in when unmarked at the back post from a corner.
The result remained in the balance until Vazquez powerfully converted from Karim Benzema's pass, while 22-year-old Jovic emerged from the bench after 87 minutes to add a fourth.
",[4 4 4 0 0 4 5 2 0 5 2 2 0 5 4 4 5 5 5 0 4 1 4 0 4 0 5 0 0 2],"[3, 4, 5, 6, 10, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 27, 40, 41, 42, 45, 48, 50, 62, 72, 78, 93, 95, 101, 102, 103]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/51438250,"Defender Clement Lenglet scored the winning goal and was sent off as Barcelona beat Real Betis to close the gap on La Liga leaders Real Madrid.
The champions twice came from behind to level before Lenglet headed in Lionel Messi's 73rd-minute free-kick.
Sergio Canales' sixth-minute penalty gave Betis an early lead but Frenkie de Jong levelled three minutes later.
Trailing 3-2, Betis were reduced to 10 men after Nabil Fekir received two yellow cards in quick succession but Lenglet's dismissal made for a tense finale.
Things worsened for Quique Setien's side after Lenglet handled in the box inside the opening five minutes and former Real Madrid player Canales confidently converted from the spot.
",[4 4 2 2 1 0 0 4 2 1 1 1 1 1 1 0 8],"[2, 3, 7, 10, 23, 26, 50, 51, 58, 61, 63, 87, 93, 95, 96, 102, 122]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/51351531,"Teenager Ansu Fati scored twice to give Barcelona victory over Levante and reduce the gap to La Liga leaders Real Madrid to three points.
The 17-year-old raced clear for the first goal, then fired home from an angle inside the penalty area.
Ruben Rochina's half-volley from 25 yards took a deflection to wrong-foot Barcelona keeper Marc-Andre ter Stegen.
For both goals, Fati was fed by Lionel Messi, who first picked out a superb cross-field ball, then jinked across the face of the 18-yard box.
",[5 5 5 5 5 5 5 5 5 0 5 5 5 1 3 5 5 5 5 5 5 5 5 0 5 5 5 5 5 5 3 3],"[14, 15, 18, 19, 25, 27, 29, 30, 31, 36, 40, 41, 42, 43, 44, 46, 48, 49, 52, 59, 65, 69, 71, 73, 74, 76, 79, 83, 84, 87, 89, 90]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/51337417,"Karim Benzema scored the only goal as Real beat Atletico in the Madrid derby to go six points clear at the top of La Liga.
The French striker converted Ferland Mendy's cross from six yards out to give Real a deserved win.
Real could have won by more with half-time substitute Vinicius Jr forcing two saves from Jan Oblak.
",[0 1 0 0 0 0 0 0 1 0 3 0 0 3 0 0 1 0 0],"[7, 8, 10, 15, 17, 20, 26, 29, 34, 40, 45, 57, 63, 64, 71, 72, 78, 80, 85]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/49865141,"Luis Suarez and Junior Firpo got the goals as Barcelona moved back into La Liga's top four with victory at Getafe.
Suarez latched on to Marc-Andre ter Stegen's long clearance before lifting the ball over onrushing Getafe goalkeeper David Soria.
Firpo doubled the visitors' lead, slotting home after Soria had spilled Carles Perez's goal-bound effort.
The hosts created several first-half opportunities but were profligate in front of goal, with forward Angel thwarted by Ter Stegen from close range and Jaime Mata blazing over the crossbar.
Soria saved at the feet of Suarez soon after half-time, before the lively Perez dragged a shot wide from a tight angle as the visitors dominated the second period.
Lenglet's dismissal for a late challenge on Jorge Molina set up a nervy finish, but the visitors held on to claim the win.
- Barcelona's first away from home",[4 2 4 0 4 0 5 1 0 2 0 0 0 2 4 8 4 6],"[14, 17, 25, 28, 33, 35, 36, 50, 54, 65, 66, 74, 86, 91, 95, 97, 108, 117]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/49865148,"In a first half of few clear-cut chances, Diego Costa was inches away from sliding home Thomas Partey's low cross.
Gareth Bale should have given Real the lead in the second but blazed Nacho's cross over the bar.
Jan Oblak produced a marvellous save to deny Karim Benzema late on.
Both those efforts came from Toni Kroos, who twice forced Oblak into action with low drives from outside the box.
Costa almost slid in Partey's delivery, before Joao Felix - who marked his first competitive Madrid derby appearance with a lively performance - dragged a fierce shot off target from the edge of the area five minutes before the break.
Benzema thought he had snatched all three points for Zinedine Zidane's side with 15 minutes remaining but Oblak, diving at full stretch, kept out the Frenchman's goal-bound header with a strong left hand.
",[7 5 7 7 3 5 5 5 7 5 1 2 2 5 5 2 9 3 7 5 1],"[7, 10, 24, 25, 26, 28, 30, 39, 42, 43, 55, 57, 60, 68, 72, 81, 83, 87, 92, 96, 99]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/49833710,"Real Madrid continued their unbeaten start to the La Liga season by beating Osasuna 2-0 to return to the top of the table.
Despite a strong start by the visitors, Real took the lead when Vinicius Junior curled in his first goal of the season.
Rodrygo added a second with a clinical low strike soon after coming on.
",[0 0 0 2 2 0 0 0 0 2 0 2 0 0 0 0 0 0 3 0 0],"[13, 14, 19, 28, 29, 43, 44, 47, 48, 55, 56, 64, 66, 72, 73, 76, 87, 89, 90, 97, 98]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/49818184,"Lionel Messi suffered an injury on his first start of the season in Barcelona's narrow win over Villarreal at the Nou Camp.
his 400th La Liga start, provided the corner for Antoine Griezmann to head home off the bar before Arthur made it 2-0.
Santi Cazorla pulled a goal back.
The forward was replaced by French striker Ousmane Dembele at the start of the second half.
",[ 0  4  3  4  3  4  4  0  0  4  4 11  4  4  0  3  3  4  3],"[3, 5, 7, 8, 9, 10, 11, 15, 24, 29, 38, 45, 47, 57, 58, 61, 73, 81, 86]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/49783182,"Karim Benzema's second-half header earned Real Madrid victory over Sevilla as Zinedine Zidane's side maintained their unbeaten start in La Liga.
Sevilla goalkeeper Tomas Vaclik denied summer signing Eden Hazard a first goal from close-range in the first half.
Sevilla - managed by former Real manager Julen Lopetegui who was sacked after four-and-a-half months in charge in October -  fall to fifth following their first defeat of the season.
That feeling was compounded by a heavy defeat to PSG, which left Zidane with a win ratio of below 50% since returning for a second spell as manager towards the end of last season.
The hosts had looked to be edging closer to a goal when Benzema met Carvajal's floated cross with a powerful header after 64 minutes to score his fifth goal of the campaign.
",[0 6 4 6 2 9 2 6 6 0 9 6 9 9 6 0],"[7, 10, 14, 19, 20, 39, 42, 47, 50, 72, 82, 83, 88, 93, 97, 106]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/49783175,"Ramon Azeez headed in at the back post with less than two minutes played.
Barcelona manager Ernesto Valverde introduced Lionel Messi and Ansu Fati at half-time, but Alvaro Vadillo added the hosts' second from the penalty spot after Arturo Vidal handled in the area.
The early advantage proved no fluke, as the hosts pressed on and could have added to their advantage before the interval - Manchester City loanee Yangel Herrera shooting narrowly over from outside the box.
Barcelona's best opportunity fell to Luis Suarez in first-half stoppage time, but the Uruguay forward's goal-bound attempt was - typically of the hosts' defensive performance - blocked on the line.
matches, while 120m euro (£107m) summer signing Antoine Griezmann is yet to have a shot on target after four away matches for Barcelona.
",[ 1  7  8  8  8  7  7  8 18  7  2  8 18  7  2  2  7],"[3, 9, 15, 25, 32, 37, 41, 48, 61, 68, 81, 85, 87, 92, 93, 94, 105]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/49701680,"Eden Hazard made his Real Madrid debut as Karim Benzema scored twice in a nervy La Liga win over Levante.
Real had led 3-0, with Benzema scoring a header and slotting home a James Rodriguez pass, before Casemiro netted.
But Borja Mayoral scored against his parent club andthen Gonzalo Melero set up a tense ending with a header that beat Thibaut Courtois at his near post.
Real almost blew a three-goal lead in La Liga for the first time since 1946, but Ruben Vezo's header in injury time was turned away by an instinctive Courtois save,He replaced goalscorer Casemiro after an hour, and was immediately in the action - setting up a chance for Vinicius Jr, which was blocked, and then having a shot saved by Aitor Fernandez.
Benzema and Lucas Vazquez also hit the woodwork, while Vinicius Jr had a goal disallowed.
In previous years, they have not allowed their loan players to feature against them, but they do now and Mayoral refused to celebrate after tucking home Carlos Clerc's cross.
And panic mode set in after Melero made it 3-2, especially with Casemiro and captain Sergio Ramos having already been substituted.","[14  3  3  0  2  8  0  8 14 14  0  2  0  8 17  2  0  0  8  2  0  0  2  0
 17  4  4  2  2  2  5 18]","[2, 7, 8, 10, 15, 16, 17, 21, 23, 25, 26, 35, 43, 45, 54, 55, 63, 67, 68, 70, 72, 79, 80, 82, 84, 87, 90, 91, 96, 99, 108, 109]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/49702295,"Barcelona's 16-year-old forward Ansu Fati marked his first senior start with a second-minute goal as the La Liga champions cruised past Valencia.
The teenager burst on to Frenkie de Jong's square ball to score the opener with a firm strike at the Nou Camp.
Kevin Gameiro hit back but Gerard Pique and a Luis Suarez double sealed victory before Maxi Gomez's late consolation.
Suarez opened his account just seconds after entering the fray with a fierce right-footed strike, before adding his second with a rasping low drive in the final 10 minutes.
","[ 1  1 12  3  3  3 12 12  1 12  3  0  3 12  1  0 12 12 12 12  0 12 12 12
 12  3]","[3, 6, 12, 14, 17, 18, 22, 23, 29, 30, 35, 37, 38, 50, 51, 52, 53, 54, 57, 64, 68, 76, 77, 83, 84, 91]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/49546460,"Atletico Madrid scored a late winner as they fought back from two goals down against Eibar to maintain their 100% start to the La Liga season. 
Thomas Partey's 90th minute goal sealed a fine comeback for Atletico who are two points clear at the top of the table.
A header from Brazilian forward Charles and a deflected Anaitz Arbilla strike put the visitors two goals up inside 20 minutes. 
However, Diego Costa's rampaging run down the right provided Joao Felix with a tap in for his first goal in Spain since his £113m summer move from Benfica.
Substitute Vitolo then steered an equaliser into the bottom right corner after being put clear by left-back Renan Lodi
",[4 0 6 4 5 6 6 6 1 6 6 1 6],"[2, 8, 15, 20, 23, 37, 39, 44, 55, 65, 67, 79, 80]"
0,spanish_la_liga_2019_2020.json,https://www.bbc.com/sport/football/49545706,"Gareth Bale was sent off in stoppage time after scoring two goals to rescue a point for Real Madrid against Villarreal in La Liga.
Villarreal had taken an early lead through Gerard Moreno but Bale opened his account on the stroke of half-time.
Villarreal started well and were rewarded when Moreno seized on the loose ball after Thibaut Courtois parried Karl Toko Ekambi's low shot.
Madrid were dominant after the interval and Toni Kroos was denied by a brilliant double save by Andres Fernandez before Karim Benzema's effort was ruled out for offside.
Gomez appeared to have scored a close-range winner against the run of play after Moreno's shot was parried by Courtois, only for Javier Ontiveros to send the ball back across goal for the midfielder to tap in.
But Bale salvaged a point for his side when he cut in on his left to drive the ball past Fernandez before picking up his first booking for an indiscretion in the 92nd minute.
With the clock ticking down, Bale was shown his second yellow for a high boot","[ 7  2  5  8  2  0  2  8  0  8  7  8  8  5  8  7 10  7  7  0  0  8  8  8
  0  9  0]","[7, 10, 11, 12, 13, 21, 23, 26, 29, 30, 32, 33, 39, 43, 45, 49, 53, 55, 56, 62, 71, 72, 73, 79, 80, 82, 84]"
0,italian_serie_a_2017_2018.json,https://www.espn.com/soccer/report?gameId=491592,"Inter Milan went top of Serie A after holding on for a 3-2 win against Sampdoria at the San Siro.Goals from Milan Skriniar and Mauro Icardi gave Inter a 2-0 half-time lead and the latter made it 3-0 early in the second half before Sampdoria hit back through Dawid Kownacki and Fabio Quagliarella to ensure a nervous finish.Ivan Perisic, Danilo D'Ambrosio and Antonio Candreva had all gone close before Slovakian defender Skriniar turned home Matias Vecino's knock down following a corner in the 18th minute.Perisic hit the woodwork for a second time when his angled shot came back off the crossbar before Sampdoria pulled one back through substitute Kownacki's close-range finish in the 63rd minute.Quagliarella headed home Dennis Praet's cross from close range with five minutes left, but Inter held on.",[1 8 4 0 0 0 4 4 4 0 0 0 4 4 0 1 4 7 7 4 0 0 1 1 1 4 1 0 4 1 8 0 8],"[2, 5, 6, 9, 13, 15, 18, 21, 23, 27, 28, 35, 37, 39, 40, 41, 53, 59, 61, 62, 63, 64, 65, 69, 76, 78, 79, 83, 84, 97, 101, 103, 111]"
0,italian_serie_a_2017_2018.json,https://www.espn.com/soccer/report?gameId=491503,"Napoli will enter the new year as Serie A leaders after pulling four points clear of reigning champions Juventus following a 1-0 victory at Crotone.It took Napoli only 17 minutes to go ahead through Slovakia midfielder Marek Hamsik, who seized on Allan's pass before shooting beyond Alex Cordaz.The Azzurri patiently probed for a second goal and in the 35th minute Lorenzo Insigne went close when forcing Cordaz to tip his first-time attempt over the bar.Crotone were better at absorbing pressure following half-time but soon after the hour Insigne found space and launched a drive that clattered the crossbar.Substitute Giovanni Crociata gave home fans at the Ezio Scida some reason to get excited late on as he made Pepe Reina punch clear a fierce effort.",[2 3 2 3 2 3 2 2 4 3 3 3 3 3 3 3 3 3 0 3 2 5 5 3 3 3 2],"[2, 5, 6, 8, 9, 14, 15, 21, 25, 27, 32, 36, 45, 49, 50, 53, 54, 56, 60, 68, 69, 72, 76, 84, 90, 91, 92]"
0,italian_serie_a_2017_2018.json,https://www.espn.com/soccer/report?gameId=491636,"Stephan El Shaarawy scored twice as Roma continued their fine form with a 3-1 win against Udinese in Serie A.
Radja Nainggolan lost his footing on the edge of the area but was still able to poke the ball through to Edin Dzeko, who calmly slotted in low to Albano Bizzarri's right for his fifth goal in three games.
Diego Perotti's 'rabona' from the right could only pick out Jens Stryger Larsen but the Danish defender hesitated before missing the ball when attempting a back pass and ended up on the floor as El Shaarawy pounced.
Roma missed the chance to make it 4-0 in the 89th minute when Perotti's penalty hit the left-hand post after he went down under Gabriele Angella's challenge.
Stryger Larsen ran through a minute later to score a consolation, the first goal Roma have conceded in four games.",[0 3 3 3 0 0 3 3 0 3 6 0 6 7 0 6 5 0 3 5 0 6 0 5 3 0 5 0 0 5 6],"[2, 6, 9, 10, 12, 15, 18, 25, 26, 30, 31, 32, 36, 39, 42, 49, 53, 55, 56, 58, 59, 60, 62, 64, 73, 76, 77, 82, 87, 91, 94]"
0,italian_serie_a_2017_2018.json,https://www.espn.com/soccer/report?gameId=491542,"Serie A leaders Napoli surrendered their unbeaten start to the season as Juventus striker Gonzalo Higuain returned to haunt his former club with the only goal in a 1-0 win.The visitors started brightly and Higuain - who left Naples for Turin for 90 million euros in July 2016 -- almost broke the deadlock with just four minutes on the clock after being played in by Douglas Costa, but his shot was well saved by Pepe Reina.But there was not much Reina could do to prevent the Argentina international opening the scoring after 12 minutes as Juve launched a swift counter-attack which saw Paulo Dybala set up Higuain to fire home from 10 yards.That unsurprisingly provoked a response from the home side and Lorenzo Insigne curled a shot over the crossbar before Marek Hamsik's effort was punched clear by Gianluigi Buffon.Buffon was equal to far tougher tests in the second half and did well to prevent Jose Callejon turning home a cross at his near post before Napoli appealed for a penalty as Dries Mertens burst into the box before going down under pressure from Giorgio Chiellini.Napoli threw everything into an increasingly-desperate search for the equaliser with Reina coming forward for a corner three minutes into second-half stoppage time, but it came to nothing and Juventus held on for a potentially significant win in the title race.","[ 6  3 10  0  6  6 10  8  3  6  6  8 10  8  8 10  4  6  8  8  8  8  8  8
  3 10  6  6]","[2, 3, 5, 7, 10, 11, 18, 19, 24, 26, 27, 29, 30, 37, 38, 40, 43, 44, 47, 53, 57, 58, 59, 62, 68, 71, 72, 81]"
0,italian_serie_a_2017_2018.json,https://www.espn.com/soccer/report?gameId=491513,"Medhi Benatia's first-half strike was enough as Juventus beat Roma 1-0 in Serie A to move within a point of leaders Napoli.
Sami Khedira, Mario Mandzukic and Pjanic all had opportunities before Juve took the lead.
Giorgio Chiellini's header was saved by Allison, but it fell for Benatia.Gonzalo Higuain missed twice in quick succession.
And the Argentina striker had an effort blocked when he was played in by Pjanic soon afterwards.
Blaise Matuidi's effort from Alex Sandro's cross was saved by Roma goalkeeper Allison and next Higuain blasted over again.
Pjanic had a shot saved, too, before Edin Dzeko fired over from inside the Juve box.
And Szczesny next denied Patrik Schick, as the forward found himself clear through on goal and tried to slide the ball past the Poland goalkeeper.
","[ 5  5 13 13  8  6 13  0  8  8 13 13 13 12 13  0  8 13 13  8 13  8 13 13
  6 11  5 13 13 13 13 13 13 13 17]","[6, 7, 8, 13, 14, 16, 17, 18, 24, 28, 29, 32, 36, 39, 45, 46, 58, 59, 64, 66, 67, 69, 70, 74, 77, 80, 82, 85, 91, 95, 98, 99, 100, 104, 105]"
0,italian_serie_a_2017_2018.json,https://www.espn.com/soccer/report?gameId=491535,"Torino punished 10-man Lazio as they left the Stadio Olimpico with a rare 3-1 win.Alex Berenguer struck to put Torino ahead nine minutes after the break, then a long-range effort by Tomas Rincon doubled the advantage in the 64th minute.Lazio dug deep to give themselves hope when Luis Alberto pulled a goal back five minutes later, but Simone Edera made the game safe for Torino after 73 minutes with a shot from outside the penalty area.",[5 5 5 4 4 0 0 0 4 4 0 5 5 5 5 5 4 5 4 5 5 5 4 5 0 5 5 5 5 5 5 0 5 5 5 5 5],"[7, 13, 16, 17, 18, 21, 23, 24, 31, 32, 33, 34, 37, 41, 47, 49, 58, 60, 61, 63, 65, 68, 69, 75, 76, 78, 79, 81, 82, 86, 94, 95, 97, 107, 117, 118, 119]"
0,italian_serie_a_2017_2018.json,https://www.espn.com/soccer/report?gameId=491550,"Inter Milan moved to the top of the Serie A table with a hard-fought 3-1 victory against a resurgent Cagliari on Saturday night.Buoyed since the arrival of Diego Lopez as coach and with nine points from the previous four matches, the Sardinians started confidently and it might have been a different storyhad they taken an early lead, but Samir Handanovic somehow clawed a volley from the unmarked Leonardo Pavoletti away from the goal line.Antonio Candreva's cross was knocked back across goal by Ivan Perisic for Mauro Icardi to tap in.Marcelo Brozovic doubled the lead early in the second half as Inter closed in on a fifth straight league win at Cagliari.However, Leonardo Pavoletti reduced the deficit midway through the second half and, with their tails up, Lopez's side once again attacked in waves.",[4 6 4 0 0 2 0 4 4 4 6 4 4 0 4 5 4 4 4 0 4 1 4 4 4],"[6, 9, 11, 20, 23, 27, 31, 34, 35, 37, 44, 47, 51, 56, 58, 62, 67, 70, 78, 84, 85, 90, 95, 101, 111]"
0,italian_serie_a_2017_2018.json,https://www.espn.com/soccer/report?gameId=491602,"Napoli saw their 100 percent start to the Serie A season ended as they were held to a 0-0 draw by second-placed Inter Milan at the Stadio San Paolo.Lorenzo Insigne was also a threat for the hosts in the early stages but Inter held firm and broke well, Ivan Perisic sending a dangerous ball across the Napoli box.Handanovic produced a superb double save in the 19th minute, first blocking a shot from Jose Callejon then getting back down to prevent Mertens slamming home the rebound.Kalidou Koulibaly shot over from a tight angle for NapoliThe visitors threatened again shortly after the restart when Matias Vecino rounded Reina and fired goalwards from an acute angle, only for Raul Albiol to save his side by heading off the line.Nerazzurri substitute Joao Mario had their last chance to win it in the 77th minute when he found space to fire across Reina's goal, although the keeper appeared to have it covered.Napoli finished well, with substitute Piotr Zielinski hitting a powerful drive which was blocked in the box before Mertens stretched for one final attempt which was tipped around the post by Handanovic.",[ 4 13  0  4  5 13  0 13  4 13  4  7  9  4  9  5  0  0  4  4  5  4 12 13],"[6, 7, 9, 12, 16, 17, 19, 20, 22, 24, 26, 27, 30, 33, 39, 46, 47, 49, 51, 53, 59, 67, 69, 78]"
0,italian_serie_a_2017_2018.json,https://www.espn.com/soccer/report?gameId=491565,"After Diego Perotti opened the scoring with a penalty, the Argentine winger turned provider when Radja Nainggolan added another to finish off a swift counter-attack.Ciro Immobile converted a penalty for Lazio to reduce Roma's lead and add to his league-best scoring total of 15 in 12 matches.The scene at the Stadio Olimpico was electric from the start, although the evening began with a somber and unified dedication to Gabriele Sandri, the Lazio supporter who was shot and killed by a policeman 10 years ago.The message seemed to get to the pitch quickly as Aleksandar Kolarov earned a penalty three minutes into the second half to set up Perotti's penalty.As he usually does, Perotti walked slowly up to the spot and was practically standing still when he precisely placed his shot in the right corner, even though goalkeeper Thomas Strakosha leaped in the right direction.","[ 2 16 16  2 16  3 15  2 15 15 15 16  2 15 16 16 16 16 16 15  3 16 15 10
 10 16 16 10]","[6, 7, 10, 15, 18, 22, 27, 33, 35, 41, 44, 50, 53, 63, 66, 67, 71, 78, 80, 81, 85, 87, 92, 94, 95, 103, 110, 111]"
0,italian_serie_a_2017_2018.json,https://www.espn.com/soccer/report?gameId=491639,"Mario Mandzukic fired Juventus to a 1-0 victory over fierce rivals Fiorentina in Turin.Juve's Paulo Dybala went closest with a free-kick which curled around the defensive wall but flew narrowly wide.At the other end Jordan Veretout took aim from outside the box but his shot did not trouble Wojciech Szczesny as it flew high over the crossbar.As the half came to a close Juve frontman Gonzalo Higuain threatened for the first time, turning on the edge of the area only to see his drive deflected wide.A swift break down the right culminated in Juan Cuadrado whipping in a superb cross between the Fiorentina backline and goalkeeper Marco Sportiello.Fiorentina had a late chance to grab an equaliser but Giovanni Simeone's shot was deflected wide.",[ 4  0  5  5  5  6  8  0 16  5 16  4  0  8  0  0  5  5 16 16  0  8],"[16, 28, 32, 38, 39, 47, 55, 62, 63, 68, 70, 81, 82, 87, 88, 94, 100, 101, 105, 107, 111, 112]"
0,italian_serie_a_2017_2018.json,https://www.espn.com/soccer/report?gameId=491681,Inter Milan are hoping to return to former glories under Chinese owners and Mauro Icardi got them off to a strong start with a brace in their 3-0 home victory over Fiorentina.,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[7, 10, 13, 14, 18, 23, 24, 26, 27, 29, 30, 32, 33, 36, 41, 52, 57, 60, 66, 73, 78, 79, 80, 83, 85, 88, 94, 95, 100, 103]"
